symbol,close,eob
SHSE.000001,1234.71,1992-05-29 00:00:00+08:00
SHSE.000001,1183.24,1992-06-01 00:00:00+08:00
SHSE.000001,1141.02,1992-06-02 00:00:00+08:00
SHSE.000001,1059.0699,1992-06-03 00:00:00+08:00
SHSE.000001,1104.46,1992-06-04 00:00:00+08:00
SHSE.000001,1105.76,1992-06-05 00:00:00+08:00
SHSE.000001,1093.46,1992-06-08 00:00:00+08:00
SHSE.000001,1126.62,1992-06-09 00:00:00+08:00
SHSE.000001,1187.02,1992-06-10 00:00:00+08:00
SHSE.000001,1178.3,1992-06-11 00:00:00+08:00
SHSE.000001,1171.71,1992-06-12 00:00:00+08:00
SHSE.000001,1171.85,1992-06-15 00:00:00+08:00
SHSE.000001,1166.7,1992-06-16 00:00:00+08:00
SHSE.000001,1169.5699,1992-06-17 00:00:00+08:00
SHSE.000001,1168.4301,1992-06-18 00:00:00+08:00
SHSE.000001,1171.9399,1992-06-19 00:00:00+08:00
SHSE.000001,1169.9,1992-06-22 00:00:00+08:00
SHSE.000001,1158.17,1992-06-23 00:00:00+08:00
SHSE.000001,1151.0601,1992-06-24 00:00:00+08:00
SHSE.000001,1160.23,1992-06-25 00:00:00+08:00
SHSE.000001,1164.67,1992-06-26 00:00:00+08:00
SHSE.000001,1169.51,1992-06-29 00:00:00+08:00
SHSE.000001,1191.1899,1992-06-30 00:00:00+08:00
SHSE.000001,1194.1801,1992-07-01 00:00:00+08:00
SHSE.000001,1187.48,1992-07-02 00:00:00+08:00
SHSE.000001,1189.16,1992-07-03 00:00:00+08:00
SHSE.000001,1201.01,1992-07-06 00:00:00+08:00
SHSE.000001,1206.46,1992-07-07 00:00:00+08:00
SHSE.000001,1185.5,1992-07-08 00:00:00+08:00
SHSE.000001,1178.53,1992-07-09 00:00:00+08:00
SHSE.000001,1188.62,1992-07-10 00:00:00+08:00
SHSE.000001,1136.33,1992-07-13 00:00:00+08:00
SHSE.000001,1114.05,1992-07-14 00:00:00+08:00
SHSE.000001,1107.6899,1992-07-15 00:00:00+08:00
SHSE.000001,1124.64,1992-07-16 00:00:00+08:00
SHSE.000001,1125.5601,1992-07-17 00:00:00+08:00
SHSE.000001,1098.8199,1992-07-20 00:00:00+08:00
SHSE.000001,1082.39,1992-07-21 00:00:00+08:00
SHSE.000001,1035.66,1992-07-22 00:00:00+08:00
SHSE.000001,1014.57,1992-07-23 00:00:00+08:00
SHSE.000001,1142.02,1992-07-24 00:00:00+08:00
SHSE.000001,1149.33,1992-07-27 00:00:00+08:00
SHSE.000001,1105.95,1992-07-28 00:00:00+08:00
SHSE.000001,1087.12,1992-07-29 00:00:00+08:00
SHSE.000001,1057.4,1992-07-30 00:00:00+08:00
SHSE.000001,1052.0699,1992-07-31 00:00:00+08:00
SHSE.000001,1031.55,1992-08-03 00:00:00+08:00
SHSE.000001,1035.63,1992-08-04 00:00:00+08:00
SHSE.000001,1012.55,1992-08-05 00:00:00+08:00
SHSE.000001,1002.17,1992-08-06 00:00:00+08:00
SHSE.000001,1005.23,1992-08-07 00:00:00+08:00
SHSE.000001,964.09,1992-08-10 00:00:00+08:00
SHSE.000001,863.41,1992-08-11 00:00:00+08:00
SHSE.000001,781.21,1992-08-12 00:00:00+08:00
SHSE.000001,850.94,1992-08-13 00:00:00+08:00
SHSE.000001,858.38,1992-08-14 00:00:00+08:00
SHSE.000001,939.46,1992-08-17 00:00:00+08:00
SHSE.000001,933.44,1992-08-18 00:00:00+08:00
SHSE.000001,939.51,1992-08-19 00:00:00+08:00
SHSE.000001,932.32,1992-08-20 00:00:00+08:00
SHSE.000001,916.25,1992-08-21 00:00:00+08:00
SHSE.000001,884.1,1992-08-24 00:00:00+08:00
SHSE.000001,849.57,1992-08-25 00:00:00+08:00
SHSE.000001,877.25,1992-08-26 00:00:00+08:00
SHSE.000001,863.77,1992-08-27 00:00:00+08:00
SHSE.000001,848.2,1992-08-28 00:00:00+08:00
SHSE.000001,823.27,1992-08-31 00:00:00+08:00
SHSE.000001,824.96,1992-09-01 00:00:00+08:00
SHSE.000001,787.67,1992-09-02 00:00:00+08:00
SHSE.000001,764.11,1992-09-03 00:00:00+08:00
SHSE.000001,753.58,1992-09-04 00:00:00+08:00
SHSE.000001,702.83,1992-09-07 00:00:00+08:00
SHSE.000001,640.12,1992-09-08 00:00:00+08:00
SHSE.000001,635.74,1992-09-09 00:00:00+08:00
SHSE.000001,692.78,1992-09-10 00:00:00+08:00
SHSE.000001,776.29,1992-09-11 00:00:00+08:00
SHSE.000001,734.98,1992-09-14 00:00:00+08:00
SHSE.000001,738.16,1992-09-15 00:00:00+08:00
SHSE.000001,769.04,1992-09-16 00:00:00+08:00
SHSE.000001,761.72,1992-09-17 00:00:00+08:00
SHSE.000001,754.4,1992-09-18 00:00:00+08:00
SHSE.000001,733.44,1992-09-21 00:00:00+08:00
SHSE.000001,722.7,1992-09-22 00:00:00+08:00
SHSE.000001,712.37,1992-09-23 00:00:00+08:00
SHSE.000001,730.57,1992-09-24 00:00:00+08:00
SHSE.000001,729.79,1992-09-25 00:00:00+08:00
SHSE.000001,724.7,1992-09-28 00:00:00+08:00
SHSE.000001,710.63,1992-09-29 00:00:00+08:00
SHSE.000001,702.32,1992-09-30 00:00:00+08:00
SHSE.000001,679.62,1992-10-05 00:00:00+08:00
SHSE.000001,674.24,1992-10-06 00:00:00+08:00
SHSE.000001,665.26,1992-10-07 00:00:00+08:00
SHSE.000001,643.69,1992-10-08 00:00:00+08:00
SHSE.000001,660.29,1992-10-09 00:00:00+08:00
SHSE.000001,690.57,1992-10-12 00:00:00+08:00
SHSE.000001,673.99,1992-10-13 00:00:00+08:00
SHSE.000001,663.75,1992-10-14 00:00:00+08:00
SHSE.000001,663.53,1992-10-15 00:00:00+08:00
SHSE.000001,664.75,1992-10-16 00:00:00+08:00
SHSE.000001,632.4,1992-10-19 00:00:00+08:00
SHSE.000001,616.29,1992-10-20 00:00:00+08:00
SHSE.000001,585.7,1992-10-21 00:00:00+08:00
SHSE.000001,539.8,1992-10-22 00:00:00+08:00
SHSE.000001,559.73,1992-10-23 00:00:00+08:00
SHSE.000001,506.94,1992-10-26 00:00:00+08:00
SHSE.000001,450.28,1992-10-27 00:00:00+08:00
SHSE.000001,463.21,1992-10-28 00:00:00+08:00
SHSE.000001,484.25,1992-10-29 00:00:00+08:00
SHSE.000001,507.25,1992-10-30 00:00:00+08:00
SHSE.000001,477.61,1992-11-02 00:00:00+08:00
SHSE.000001,479.81,1992-11-03 00:00:00+08:00
SHSE.000001,469.9,1992-11-04 00:00:00+08:00
